Fecha,precio_promedio_kg,variedad
2024-06-29,1.36,Papa Canchan
2024-06-29,1.65,Papa Color
2024-06-29,1.93,Papa Huamantanga
2024-06-29,2.18,Papa Huayro
2024-06-29,1.28,Papa Negra Andina
2024-06-29,1.95,Papa Peruanita
2024-06-29,1.93,Papa Unica
2024-06-29,1.2,Papa Yungay
2024-06-30,3.33,Papa Amarilla
2024-06-30,1.2,Papa Blanca
2024-06-30,1.36,Papa Canchan
2024-06-30,1.65,Papa Color
2024-06-30,1.93,Papa Huamantanga
2024-06-30,2.18,Papa Huayro
2024-06-30,1.28,Papa Negra Andina
2024-06-30,1.95,Papa Peruanita
2024-06-30,1.93,Papa Unica
2024-06-30,1.2,Papa Yungay
2024-07-01,3.35,Papa Amarilla
2024-07-01,1.3,Papa Blanca
2024-07-01,1.48,Papa Canchan
2024-07-01,1.74,Papa Color
2024-07-01,2.08,Papa Huamantanga
2024-07-01,1.88,Papa Huayro
2024-07-01,1.3,Papa Negra Andina
2024-07-01,2.3,Papa Peruanita
2024-07-01,2.0,Papa Unica
2024-07-01,1.3,Papa Yungay
2024-07-02,3.4,Papa Amarilla
2024-07-02,1.35,Papa Blanca
2024-07-02,1.43,Papa Canchan
2024-07-02,1.68,Papa Color
2024-07-02,2.08,Papa Huamantanga
2024-07-02,2.0,Papa Huayro
2024-07-02,1.28,Papa Negra Andina
2024-07-02,2.2,Papa Peruanita
2024-07-02,1.93,Papa Unica
2024-07-02,1.35,Papa Yungay
2024-07-03,3.43,Papa Amarilla
2024-07-03,1.35,Papa Blanca
2024-07-03,1.5,Papa Canchan
2024-07-03,1.75,Papa Color
2024-07-03,2.13,Papa Huamantanga
2024-07-03,2.05,Papa Huayro
2024-07-03,1.28,Papa Negra Andina
2024-07-03,2.13,Papa Peruanita
2024-07-03,2.0,Papa Unica
2024-07-03,1.35,Papa Yungay
2024-07-04,3.43,Papa Amarilla
2024-07-04,1.4,Papa Blanca
2024-07-04,1.46,Papa Canchan
2024-07-04,1.7,Papa Color
2024-07-04,2.13,Papa Huamantanga
2024-07-04,1.73,Papa Huayro
2024-07-04,1.33,Papa Negra Andina
2024-07-04,2.28,Papa Peruanita
2024-07-04,1.93,Papa Unica
2024-07-04,1.4,Papa Yungay
2024-07-05,3.43,Papa Amarilla
2024-07-05,1.36,Papa Blanca
2024-07-05,1.48,Papa Canchan
2024-07-05,1.68,Papa Color
2024-07-05,2.13,Papa Huamantanga
2024-07-05,1.7,Papa Huayro
2024-07-05,1.25,Papa Negra Andina
2024-07-05,2.1,Papa Peruanita
2024-07-05,1.88,Papa Unica
2024-07-05,1.36,Papa Yungay
2024-07-06,3.38,Papa Amarilla
2024-07-06,1.34,Papa Blanca
2024-07-06,1.5,Papa Canchan
2024-07-06,1.69,Papa Color
2024-07-06,2.08,Papa Huamantanga
2024-07-06,1.73,Papa Huayro
2024-07-06,1.26,Papa Negra Andina
2024-07-06,2.15,Papa Peruanita
2024-07-06,1.88,Papa Unica
2024-07-06,1.34,Papa Yungay
2024-07-07,3.38,Papa Amarilla
2024-07-07,1.34,Papa Blanca
2024-07-07,1.5,Papa Canchan
2024-07-07,1.69,Papa Color
2024-07-07,2.08,Papa Huamantanga
2024-07-07,1.73,Papa Huayro
2024-07-07,1.26,Papa Negra Andina
2024-07-07,2.15,Papa Peruanita
2024-07-07,1.88,Papa Unica
2024-07-07,1.34,Papa Yungay
2024-07-08,3.38,Papa Amarilla
2024-07-08,1.31,Papa Blanca
2024-07-08,1.4,Papa Canchan
2024-07-08,1.66,Papa Color
2024-07-08,2.05,Papa Huamantanga
2024-07-08,1.74,Papa Huayro
2024-07-08,1.24,Papa Negra Andina
2024-07-08,2.13,Papa Peruanita
2024-07-08,1.93,Papa Unica
2024-07-08,1.31,Papa Yungay
2024-07-09,3.35,Papa Amarilla
2024-07-09,1.3,Papa Blanca
2024-07-09,1.39,Papa Canchan
2024-07-09,1.66,Papa Color
2024-07-09,2.08,Papa Huamantanga
2024-07-09,1.73,Papa Huayro
2024-07-09,1.25,Papa Negra Andina
2024-07-09,2.13,Papa Peruanita
2024-07-09,1.93,Papa Unica
2024-07-09,1.3,Papa Yungay
2024-07-10,3.3,Papa Amarilla
2024-07-10,1.38,Papa Blanca
2024-07-10,1.49,Papa Canchan
2024-07-10,1.58,Papa Color
2024-07-10,2.1,Papa Huamantanga
2024-07-10,1.71,Papa Huayro
2024-07-10,1.25,Papa Negra Andina
2024-07-10,2.1,Papa Peruanita
2024-07-10,1.66,Papa Unica
2024-07-10,1.38,Papa Yungay
2024-07-11,3.33,Papa Amarilla
2024-07-11,1.28,Papa Blanca
2024-07-11,1.53,Papa Canchan
2024-07-11,1.6,Papa Color
2024-07-11,2.09,Papa Huamantanga
2024-07-11,1.71,Papa Huayro
2024-07-11,1.35,Papa Negra Andina
2024-07-11,2.08,Papa Peruanita
2024-07-11,1.66,Papa Unica
2024-07-11,1.28,Papa Yungay
2024-07-12,3.33,Papa Amarilla
2024-07-12,1.29,Papa Blanca
2024-07-12,1.55,Papa Canchan
2024-07-12,1.62,Papa Color
2024-07-12,2.08,Papa Huamantanga
2024-07-12,1.69,Papa Huayro
2024-07-12,1.36,Papa Negra Andina
2024-07-12,2.08,Papa Peruanita
2024-07-12,1.68,Papa Unica
2024-07-12,1.29,Papa Yungay
2024-07-13,3.4,Papa Amarilla
2024-07-13,1.3,Papa Blanca
2024-07-13,1.59,Papa Canchan
2024-07-13,1.64,Papa Color
2024-07-13,2.08,Papa Huamantanga
2024-07-13,1.69,Papa Huayro
2024-07-13,1.45,Papa Negra Andina
2024-07-13,2.03,Papa Peruanita
2024-07-13,1.69,Papa Unica
2024-07-13,1.3,Papa Yungay
2024-07-14,3.4,Papa Amarilla
2024-07-14,1.3,Papa Blanca
2024-07-14,1.59,Papa Canchan
2024-07-14,1.64,Papa Color
2024-07-14,2.08,Papa Huamantanga
2024-07-14,1.69,Papa Huayro
2024-07-14,1.45,Papa Negra Andina
2024-07-14,2.03,Papa Peruanita
2024-07-14,1.69,Papa Unica
2024-07-14,1.3,Papa Yungay
2024-07-15,3.5,Papa Amarilla
2024-07-15,1.28,Papa Blanca
2024-07-15,1.61,Papa Canchan
2024-07-15,1.65,Papa Color
2024-07-15,2.1,Papa Huamantanga
2024-07-15,1.68,Papa Huayro
2024-07-15,1.56,Papa Negra Andina
2024-07-15,2.0,Papa Peruanita
2024-07-15,1.68,Papa Unica
2024-07-15,1.28,Papa Yungay
2024-07-16,3.43,Papa Amarilla
2024-07-16,1.33,Papa Blanca
2024-07-16,1.59,Papa Canchan
2024-07-16,1.63,Papa Color
2024-07-16,2.08,Papa Huamantanga
2024-07-16,1.78,Papa Huayro
2024-07-16,1.56,Papa Negra Andina
2024-07-16,2.0,Papa Peruanita
2024-07-16,1.68,Papa Unica
2024-07-16,1.33,Papa Yungay
2024-07-17,3.53,Papa Amarilla
2024-07-17,1.33,Papa Blanca
2024-07-17,1.61,Papa Canchan
2024-07-17,1.65,Papa Color
2024-07-17,2.08,Papa Huamantanga
2024-07-17,1.83,Papa Huayro
2024-07-17,1.56,Papa Negra Andina
2024-07-17,2.0,Papa Peruanita
2024-07-17,1.69,Papa Unica
2024-07-17,1.33,Papa Yungay
2024-07-18,3.53,Papa Amarilla
2024-07-18,1.31,Papa Blanca
2024-07-18,1.53,Papa Canchan
2024-07-18,1.63,Papa Color
2024-07-18,2.1,Papa Huamantanga
2024-07-18,1.79,Papa Huayro
2024-07-18,1.54,Papa Negra Andina
2024-07-18,2.03,Papa Peruanita
2024-07-18,1.73,Papa Unica
2024-07-18,1.31,Papa Yungay
2024-07-19,3.43,Papa Amarilla
2024-07-19,1.33,Papa Blanca
2024-07-19,1.5,Papa Canchan
2024-07-19,1.62,Papa Color
2024-07-19,2.1,Papa Huamantanga
2024-07-19,1.79,Papa Huayro
2024-07-19,1.54,Papa Negra Andina
2024-07-19,2.0,Papa Peruanita
2024-07-19,1.73,Papa Unica
2024-07-19,1.33,Papa Yungay
2024-07-20,3.23,Papa Amarilla
2024-07-20,1.33,Papa Blanca
2024-07-20,1.53,Papa Canchan
2024-07-20,1.62,Papa Color
2024-07-20,2.08,Papa Huamantanga
2024-07-20,1.8,Papa Huayro
2024-07-20,1.56,Papa Negra Andina
2024-07-20,1.98,Papa Peruanita
2024-07-20,1.71,Papa Unica
2024-07-20,1.33,Papa Yungay
2024-07-21,3.23,Papa Amarilla
2024-07-21,1.33,Papa Blanca
2024-07-21,1.53,Papa Canchan
2024-07-21,1.62,Papa Color
2024-07-21,2.08,Papa Huamantanga
2024-07-21,1.8,Papa Huayro
2024-07-21,1.56,Papa Negra Andina
2024-07-21,1.98,Papa Peruanita
2024-07-21,1.71,Papa Unica
2024-07-21,1.33,Papa Yungay
2024-07-22,3.43,Papa Amarilla
2024-07-22,1.43,Papa Blanca
2024-07-22,1.6,Papa Canchan
2024-07-22,1.66,Papa Color
2024-07-22,1.8,Papa Huamantanga
2024-07-22,1.78,Papa Huayro
2024-07-22,1.43,Papa Negra Andina
2024-07-22,1.75,Papa Peruanita
2024-07-22,1.71,Papa Unica
2024-07-22,1.43,Papa Yungay
2024-07-23,3.5,Papa Amarilla
2024-07-23,1.41,Papa Blanca
2024-07-23,1.61,Papa Canchan
2024-07-23,1.66,Papa Color
2024-07-23,1.73,Papa Huamantanga
2024-07-23,1.78,Papa Huayro
2024-07-23,1.39,Papa Negra Andina
2024-07-23,1.78,Papa Peruanita
2024-07-23,1.7,Papa Unica
2024-07-23,1.41,Papa Yungay
2024-07-24,3.68,Papa Amarilla
2024-07-24,1.41,Papa Blanca
2024-07-24,1.63,Papa Canchan
2024-07-24,1.67,Papa Color
2024-07-24,1.73,Papa Huamantanga
2024-07-24,1.73,Papa Huayro
2024-07-24,1.4,Papa Negra Andina
2024-07-24,1.8,Papa Peruanita
2024-07-24,1.71,Papa Unica
2024-07-24,1.41,Papa Yungay
2024-07-25,3.88,Papa Amarilla
2024-07-25,1.53,Papa Blanca
2024-07-25,1.7,Papa Canchan
2024-07-25,1.64,Papa Color
2024-07-25,1.9,Papa Huamantanga
2024-07-25,1.88,Papa Huayro
2024-07-25,1.55,Papa Negra Andina
2024-07-25,1.95,Papa Peruanita
2024-07-25,1.58,Papa Unica
2024-07-25,1.53,Papa Yungay
2024-07-26,3.85,Papa Amarilla
2024-07-26,1.63,Papa Blanca
2024-07-26,1.73,Papa Canchan
2024-07-26,1.66,Papa Color
2024-07-26,2.0,Papa Huamantanga
2024-07-26,1.88,Papa Huayro
2024-07-26,1.64,Papa Negra Andina
2024-07-26,2.05,Papa Peruanita
2024-07-26,1.59,Papa Unica
2024-07-26,1.63,Papa Yungay
2024-07-27,3.9,Papa Amarilla
2024-07-27,1.7,Papa Blanca
2024-07-27,1.69,Papa Canchan
2024-07-27,1.66,Papa Color
2024-07-27,2.0,Papa Huamantanga
2024-07-27,1.9,Papa Huayro
2024-07-27,1.66,Papa Negra Andina
2024-07-27,2.08,Papa Peruanita
2024-07-27,1.63,Papa Unica
2024-07-27,1.7,Papa Yungay
2024-07-28,3.9,Papa Amarilla
2024-07-28,1.7,Papa Blanca
2024-07-28,1.69,Papa Canchan
2024-07-28,1.66,Papa Color
2024-07-28,2.0,Papa Huamantanga
2024-07-28,1.9,Papa Huayro
2024-07-28,1.66,Papa Negra Andina
2024-07-28,2.08,Papa Peruanita
2024-07-28,1.63,Papa Unica
2024-07-28,1.7,Papa Yungay
2024-07-29,3.9,Papa Amarilla
2024-07-29,1.7,Papa Blanca
2024-07-29,1.69,Papa Canchan
2024-07-29,1.66,Papa Color
2024-07-29,2.0,Papa Huamantanga
2024-07-29,1.9,Papa Huayro
2024-07-29,1.66,Papa Negra Andina
2024-07-29,2.08,Papa Peruanita
2024-07-29,1.63,Papa Unica
2024-07-29,1.7,Papa Yungay
2024-07-30,3.88,Papa Amarilla
2024-07-30,1.64,Papa Blanca
2024-07-30,1.84,Papa Canchan
2024-07-30,1.68,Papa Color
2024-07-30,2.08,Papa Huamantanga
2024-07-30,1.9,Papa Huayro
2024-07-30,1.68,Papa Negra Andina
2024-07-30,2.08,Papa Peruanita
2024-07-30,1.53,Papa Unica
2024-07-30,1.64,Papa Yungay
2024-07-31,3.93,Papa Amarilla
2024-07-31,1.66,Papa Blanca
2024-07-31,1.9,Papa Canchan
2024-07-31,1.73,Papa Color
2024-07-31,2.13,Papa Huamantanga
2024-07-31,1.9,Papa Huayro
2024-07-31,1.68,Papa Negra Andina
2024-07-31,2.1,Papa Peruanita
2024-07-31,1.55,Papa Unica
2024-07-31,1.66,Papa Yungay
2024-08-01,3.93,Papa Amarilla
2024-08-01,1.7,Papa Blanca
2024-08-01,1.98,Papa Canchan
2024-08-01,1.76,Papa Color
2024-08-01,2.1,Papa Huamantanga
2024-08-01,1.9,Papa Huayro
2024-08-01,1.54,Papa Negra Andina
2024-08-01,2.03,Papa Peruanita
2024-08-01,1.54,Papa Unica
2024-08-01,1.7,Papa Yungay
2024-08-02,3.88,Papa Amarilla
2024-08-02,1.7,Papa Blanca
2024-08-02,1.8,Papa Canchan
2024-08-02,1.72,Papa Color
2024-08-02,1.95,Papa Huamantanga
2024-08-02,1.88,Papa Huayro
2024-08-02,1.64,Papa Negra Andina
2024-08-02,2.23,Papa Peruanita
2024-08-02,1.64,Papa Unica
2024-08-02,1.7,Papa Yungay
2024-08-03,3.9,Papa Amarilla
2024-08-03,1.71,Papa Blanca
2024-08-03,1.8,Papa Canchan
2024-08-03,1.73,Papa Color
2024-08-03,1.93,Papa Huamantanga
2024-08-03,1.89,Papa Huayro
2024-08-03,1.66,Papa Negra Andina
2024-08-03,2.3,Papa Peruanita
2024-08-03,1.65,Papa Unica
2024-08-03,1.71,Papa Yungay
2024-08-04,3.9,Papa Amarilla
2024-08-04,1.71,Papa Blanca
2024-08-04,1.8,Papa Canchan
2024-08-04,1.73,Papa Color
2024-08-04,1.93,Papa Huamantanga
2024-08-04,1.89,Papa Huayro
2024-08-04,1.66,Papa Negra Andina
2024-08-04,2.3,Papa Peruanita
2024-08-04,1.65,Papa Unica
2024-08-04,1.71,Papa Yungay
2024-08-05,3.8,Papa Amarilla
2024-08-05,1.74,Papa Blanca
2024-08-05,1.85,Papa Canchan
2024-08-05,1.71,Papa Color
2024-08-05,2.08,Papa Huamantanga
2024-08-05,1.98,Papa Huayro
2024-08-05,1.74,Papa Negra Andina
2024-08-05,2.4,Papa Peruanita
2024-08-05,1.56,Papa Unica
2024-08-05,1.74,Papa Yungay
2024-08-06,3.75,Papa Amarilla
2024-08-06,1.73,Papa Blanca
2024-08-06,1.84,Papa Canchan
2024-08-06,1.72,Papa Color
2024-08-06,2.1,Papa Huamantanga
2024-08-06,2.0,Papa Huayro
2024-08-06,1.74,Papa Negra Andina
2024-08-06,2.43,Papa Peruanita
2024-08-06,1.59,Papa Unica
2024-08-06,1.73,Papa Yungay
2024-08-07,3.88,Papa Amarilla
2024-08-07,1.81,Papa Blanca
2024-08-07,2.0,Papa Canchan
2024-08-07,1.83,Papa Color
2024-08-07,2.1,Papa Huamantanga
2024-08-07,2.08,Papa Huayro
2024-08-07,1.7,Papa Negra Andina
2024-08-07,2.58,Papa Peruanita
2024-08-07,1.65,Papa Unica
2024-08-07,1.81,Papa Yungay
2024-08-08,3.88,Papa Amarilla
2024-08-08,1.88,Papa Blanca
2024-08-08,2.08,Papa Canchan
2024-08-08,1.78,Papa Color
2024-08-08,2.28,Papa Huamantanga
2024-08-08,1.93,Papa Huayro
2024-08-08,1.7,Papa Negra Andina
2024-08-08,2.8,Papa Peruanita
2024-08-08,1.49,Papa Unica
2024-08-08,1.88,Papa Yungay
2024-08-09,3.93,Papa Amarilla
2024-08-09,1.88,Papa Blanca
2024-08-09,2.08,Papa Canchan
2024-08-09,1.77,Papa Color
2024-08-09,2.38,Papa Huamantanga
2024-08-09,2.08,Papa Huayro
2024-08-09,1.85,Papa Negra Andina
2024-08-09,2.88,Papa Peruanita
2024-08-09,1.46,Papa Unica
2024-08-09,1.88,Papa Yungay
2024-08-10,3.9,Papa Amarilla
2024-08-10,1.93,Papa Blanca
2024-08-10,2.1,Papa Canchan
2024-08-10,1.78,Papa Color
2024-08-10,2.41,Papa Huamantanga
2024-08-10,2.1,Papa Huayro
2024-08-10,1.9,Papa Negra Andina
2024-08-10,2.93,Papa Peruanita
2024-08-10,1.45,Papa Unica
2024-08-10,1.93,Papa Yungay
2024-08-11,3.9,Papa Amarilla
2024-08-11,1.93,Papa Blanca
2024-08-11,2.1,Papa Canchan
2024-08-11,1.78,Papa Color
2024-08-11,2.41,Papa Huamantanga
2024-08-11,2.1,Papa Huayro
2024-08-11,1.9,Papa Negra Andina
2024-08-11,2.93,Papa Peruanita
2024-08-11,1.45,Papa Unica
2024-08-11,1.93,Papa Yungay
2024-08-12,4.1,Papa Amarilla
2024-08-12,1.95,Papa Blanca
2024-08-12,2.25,Papa Canchan
2024-08-12,1.86,Papa Color
2024-08-12,2.28,Papa Huamantanga
2024-08-12,2.15,Papa Huayro
2024-08-12,2.0,Papa Negra Andina
2024-08-12,2.93,Papa Peruanita
2024-08-12,1.46,Papa Unica
2024-08-12,1.95,Papa Yungay
2024-08-13,4.4,Papa Amarilla
2024-08-13,2.0,Papa Blanca
2024-08-13,2.3,Papa Canchan
2024-08-13,1.95,Papa Color
2024-08-13,2.38,Papa Huamantanga
2024-08-13,2.15,Papa Huayro
2024-08-13,1.93,Papa Negra Andina
2024-08-13,2.53,Papa Peruanita
2024-08-13,1.6,Papa Unica
2024-08-13,2.0,Papa Yungay
2024-08-14,4.3,Papa Amarilla
2024-08-14,2.13,Papa Blanca
2024-08-14,2.18,Papa Canchan
2024-08-14,1.86,Papa Color
2024-08-14,2.43,Papa Huamantanga
2024-08-14,2.18,Papa Huayro
2024-08-14,1.95,Papa Negra Andina
2024-08-14,2.45,Papa Peruanita
2024-08-14,1.55,Papa Unica
2024-08-14,2.13,Papa Yungay
2024-08-15,4.38,Papa Amarilla
2024-08-15,2.0,Papa Blanca
2024-08-15,2.13,Papa Canchan
2024-08-15,1.86,Papa Color
2024-08-15,2.43,Papa Huamantanga
2024-08-15,2.13,Papa Huayro
2024-08-15,1.88,Papa Negra Andina
2024-08-15,2.13,Papa Peruanita
2024-08-15,1.6,Papa Unica
2024-08-15,2.0,Papa Yungay
2024-08-16,4.43,Papa Amarilla
2024-08-16,1.98,Papa Blanca
2024-08-16,2.13,Papa Canchan
2024-08-16,1.93,Papa Color
2024-08-16,2.4,Papa Huamantanga
2024-08-16,2.08,Papa Huayro
2024-08-16,1.86,Papa Negra Andina
2024-08-16,2.13,Papa Peruanita
2024-08-16,1.73,Papa Unica
2024-08-16,1.98,Papa Yungay
2024-08-17,4.43,Papa Amarilla
2024-08-17,2.0,Papa Blanca
2024-08-17,2.13,Papa Canchan
2024-08-17,1.96,Papa Color
2024-08-17,2.43,Papa Huamantanga
2024-08-17,2.1,Papa Huayro
2024-08-17,1.88,Papa Negra Andina
2024-08-17,2.13,Papa Peruanita
2024-08-17,1.8,Papa Unica
2024-08-17,2.0,Papa Yungay
2024-08-18,4.43,Papa Amarilla
2024-08-18,2.0,Papa Blanca
2024-08-18,2.13,Papa Canchan
2024-08-18,1.96,Papa Color
2024-08-18,2.43,Papa Huamantanga
2024-08-18,2.1,Papa Huayro
2024-08-18,1.88,Papa Negra Andina
2024-08-18,2.13,Papa Peruanita
2024-08-18,1.8,Papa Unica
2024-08-18,2.0,Papa Yungay
2024-08-19,4.45,Papa Amarilla
2024-08-19,2.03,Papa Blanca
2024-08-19,2.0,Papa Canchan
2024-08-19,1.88,Papa Color
2024-08-19,2.35,Papa Huamantanga
2024-08-19,1.93,Papa Huayro
2024-08-19,1.94,Papa Negra Andina
2024-08-19,2.15,Papa Peruanita
2024-08-19,1.75,Papa Unica
2024-08-19,2.03,Papa Yungay
2024-08-20,4.4,Papa Amarilla
2024-08-20,2.03,Papa Blanca
2024-08-20,1.98,Papa Canchan
2024-08-20,1.86,Papa Color
2024-08-20,2.3,Papa Huamantanga
2024-08-20,1.8,Papa Huayro
2024-08-20,1.94,Papa Negra Andina
2024-08-20,2.1,Papa Peruanita
2024-08-20,1.74,Papa Unica
2024-08-20,2.03,Papa Yungay
2024-08-21,4.4,Papa Amarilla
2024-08-21,2.18,Papa Blanca
2024-08-21,2.08,Papa Canchan
2024-08-21,1.83,Papa Color
2024-08-21,2.4,Papa Huamantanga
2024-08-21,1.98,Papa Huayro
2024-08-21,1.9,Papa Negra Andina
2024-08-21,2.28,Papa Peruanita
2024-08-21,1.58,Papa Unica
2024-08-21,2.18,Papa Yungay
2024-08-22,4.28,Papa Amarilla
2024-08-22,2.03,Papa Blanca
2024-08-22,2.05,Papa Canchan
2024-08-22,1.76,Papa Color
2024-08-22,2.1,Papa Huamantanga
2024-08-22,2.08,Papa Huayro
2024-08-22,1.98,Papa Negra Andina
2024-08-22,2.25,Papa Peruanita
2024-08-22,1.46,Papa Unica
2024-08-22,2.03,Papa Yungay
2024-08-23,4.38,Papa Amarilla
2024-08-23,2.08,Papa Blanca
2024-08-23,2.08,Papa Canchan
2024-08-23,1.82,Papa Color
2024-08-23,2.2,Papa Huamantanga
2024-08-23,2.08,Papa Huayro
2024-08-23,2.0,Papa Negra Andina
2024-08-23,2.23,Papa Peruanita
2024-08-23,1.56,Papa Unica
2024-08-23,2.08,Papa Yungay
2024-08-24,4.4,Papa Amarilla
2024-08-24,2.05,Papa Blanca
2024-08-24,2.13,Papa Canchan
2024-08-24,1.85,Papa Color
2024-08-24,2.2,Papa Huamantanga
2024-08-24,2.13,Papa Huayro
2024-08-24,2.03,Papa Negra Andina
2024-08-24,2.23,Papa Peruanita
2024-08-24,1.56,Papa Unica
2024-08-24,2.05,Papa Yungay
2024-08-25,4.4,Papa Amarilla
2024-08-25,2.05,Papa Blanca
2024-08-25,2.13,Papa Canchan
2024-08-25,1.85,Papa Color
2024-08-25,2.2,Papa Huamantanga
2024-08-25,2.13,Papa Huayro
2024-08-25,2.03,Papa Negra Andina
2024-08-25,2.23,Papa Peruanita
2024-08-25,1.56,Papa Unica
2024-08-25,2.05,Papa Yungay
2024-08-26,4.25,Papa Amarilla
2024-08-26,2.18,Papa Blanca
2024-08-26,1.73,Papa Canchan
2024-08-26,1.53,Papa Color
2024-08-26,2.25,Papa Huamantanga
2024-08-26,2.1,Papa Huayro
2024-08-26,2.13,Papa Negra Andina
2024-08-26,2.15,Papa Peruanita
2024-08-26,1.34,Papa Unica
2024-08-26,2.18,Papa Yungay
2024-08-27,4.43,Papa Amarilla
2024-08-27,2.18,Papa Blanca
2024-08-27,1.7,Papa Canchan
2024-08-27,1.58,Papa Color
2024-08-27,2.23,Papa Huamantanga
2024-08-27,2.1,Papa Huayro
2024-08-27,2.08,Papa Negra Andina
2024-08-27,2.13,Papa Peruanita
2024-08-27,1.46,Papa Unica
2024-08-27,2.18,Papa Yungay
2024-08-28,4.43,Papa Amarilla
2024-08-28,2.15,Papa Blanca
2024-08-28,1.69,Papa Canchan
2024-08-28,1.58,Papa Color
2024-08-28,2.25,Papa Huamantanga
2024-08-28,2.13,Papa Huayro
2024-08-28,2.13,Papa Negra Andina
2024-08-28,2.15,Papa Peruanita
2024-08-28,1.46,Papa Unica
2024-08-28,2.15,Papa Yungay
2024-08-29,3.93,Papa Amarilla
2024-08-29,2.18,Papa Blanca
2024-08-29,1.56,Papa Canchan
2024-08-29,1.38,Papa Color
2024-08-29,2.15,Papa Huamantanga
2024-08-29,2.1,Papa Huayro
2024-08-29,2.08,Papa Negra Andina
2024-08-29,2.28,Papa Peruanita
2024-08-29,1.2,Papa Unica
2024-08-29,2.18,Papa Yungay
2024-08-30,3.95,Papa Amarilla
2024-08-30,2.23,Papa Blanca
2024-08-30,1.56,Papa Canchan
2024-08-30,1.4,Papa Color
2024-08-30,2.15,Papa Huamantanga
2024-08-30,2.13,Papa Huayro
2024-08-30,2.1,Papa Negra Andina
2024-08-30,2.28,Papa Peruanita
2024-08-30,1.23,Papa Unica
2024-08-30,2.23,Papa Yungay
2024-08-31,3.93,Papa Amarilla
2024-08-31,2.2,Papa Blanca
2024-08-31,1.54,Papa Canchan
2024-08-31,1.38,Papa Color
2024-08-31,2.15,Papa Huamantanga
2024-08-31,2.08,Papa Huayro
2024-08-31,2.08,Papa Negra Andina
2024-08-31,2.33,Papa Peruanita
2024-08-31,1.21,Papa Unica
2024-08-31,2.2,Papa Yungay
2024-09-01,3.93,Papa Amarilla
2024-09-01,2.2,Papa Blanca
2024-09-01,1.54,Papa Canchan
2024-09-01,1.38,Papa Color
2024-09-01,2.15,Papa Huamantanga
2024-09-01,2.08,Papa Huayro
2024-09-01,2.08,Papa Negra Andina
2024-09-01,2.33,Papa Peruanita
2024-09-01,1.21,Papa Unica
2024-09-01,2.2,Papa Yungay
2024-09-02,3.43,Papa Amarilla
2024-09-02,2.2,Papa Blanca
2024-09-02,1.5,Papa Canchan
2024-09-02,1.33,Papa Color
2024-09-02,2.2,Papa Huamantanga
2024-09-02,2.1,Papa Huayro
2024-09-02,2.08,Papa Negra Andina
2024-09-02,2.4,Papa Peruanita
2024-09-02,1.16,Papa Unica
2024-09-02,2.2,Papa Yungay
2024-09-03,3.43,Papa Amarilla
2024-09-03,2.18,Papa Blanca
2024-09-03,1.51,Papa Canchan
2024-09-03,1.33,Papa Color
2024-09-03,2.3,Papa Huamantanga
2024-09-03,2.13,Papa Huayro
2024-09-03,2.13,Papa Negra Andina
2024-09-03,2.43,Papa Peruanita
2024-09-03,1.14,Papa Unica
2024-09-03,2.18,Papa Yungay
2024-09-04,3.43,Papa Amarilla
2024-09-04,2.23,Papa Blanca
2024-09-04,1.54,Papa Canchan
2024-09-04,1.39,Papa Color
2024-09-04,2.38,Papa Huamantanga
2024-09-04,2.15,Papa Huayro
2024-09-04,2.13,Papa Negra Andina
2024-09-04,2.43,Papa Peruanita
2024-09-04,1.24,Papa Unica
2024-09-04,2.23,Papa Yungay
2024-09-05,3.43,Papa Amarilla
2024-09-05,2.2,Papa Blanca
2024-09-05,1.58,Papa Canchan
2024-09-05,1.39,Papa Color
2024-09-05,2.23,Papa Huamantanga
2024-09-05,2.1,Papa Huayro
2024-09-05,2.08,Papa Negra Andina
2024-09-05,2.5,Papa Peruanita
2024-09-05,1.2,Papa Unica
2024-09-05,2.2,Papa Yungay
2024-09-06,3.4,Papa Amarilla
2024-09-06,2.2,Papa Blanca
2024-09-06,1.5,Papa Canchan
2024-09-06,1.39,Papa Color
2024-09-06,2.38,Papa Huamantanga
2024-09-06,2.3,Papa Huayro
2024-09-06,2.13,Papa Negra Andina
2024-09-06,2.45,Papa Peruanita
2024-09-06,1.28,Papa Unica
2024-09-06,2.2,Papa Yungay
2024-09-07,3.43,Papa Amarilla
2024-09-07,2.23,Papa Blanca
2024-09-07,1.49,Papa Canchan
2024-09-07,1.4,Papa Color
2024-09-07,2.38,Papa Huamantanga
2024-09-07,2.28,Papa Huayro
2024-09-07,2.15,Papa Negra Andina
2024-09-07,2.45,Papa Peruanita
2024-09-07,1.3,Papa Unica
2024-09-07,2.23,Papa Yungay
2024-09-08,3.43,Papa Amarilla
2024-09-08,2.23,Papa Blanca
2024-09-08,1.49,Papa Canchan
2024-09-08,1.4,Papa Color
2024-09-08,2.38,Papa Huamantanga
2024-09-08,2.28,Papa Huayro
2024-09-08,2.15,Papa Negra Andina
2024-09-08,2.45,Papa Peruanita
2024-09-08,1.3,Papa Unica
2024-09-08,2.23,Papa Yungay
2024-09-09,3.1,Papa Amarilla
2024-09-09,2.15,Papa Blanca
2024-09-09,1.48,Papa Canchan
2024-09-09,1.35,Papa Color
2024-09-09,2.33,Papa Huamantanga
2024-09-09,2.13,Papa Huayro
